number,type,name,city
8,rue,CHANTIERS,Paris
19,rue,ALEMBERT,Paris
14,rue,MERCŒUR,Paris
4,rue,PRUNIERS,Paris
1,rue,ALEMBERT,Paris
12,impasse,MAINE,Paris
133,rue,VIEILLE DU TEMPLE,Paris
102,boulevard,MAGENTA,Paris
49,rue,PAJOL,Paris
62,rue,DULONG,Paris
2,rue,GUIGNIER,Paris
2,rue,NEUVE-POPINCOURT,Paris
127,rue,ROME,Paris
39,rue,MOUZAIA,Paris
6,rue,TANDOU,Paris
24,rue,BOISSY D'ANGLAS,Paris
119,avenue,LA BOURDONNAIS,Paris
24,rue,VAUGIRARD,Paris
44,rue,PLAISANCE,Paris
3,rue,NEVERS,Paris
46,rue,SAINT-SÉBASTIEN,Paris
11,rue,CHAUCHAT,Paris
42,rue,PRONY,Paris
43,rue,SERVAN,Paris
99,boulevard,PORT-ROYAL,Paris
13,passage,POTEAU,Paris
13,rue,FAUBOURG St-JACQUES,Paris
50,rue,ROQUETTE,Paris
28,rue,MALTE,Paris
20,rue,COLISÉE,Paris
19,rue,FERMIERS,Paris
352,rue,PYRÉNÉES,Paris
46,rue,MESLAY,Paris
70,rue,DUNKERQUE,Paris
27,rue,SAINT-LOUIS en l'ILE,Paris
13,rue,DÉBARCADÈRE,Paris
1,villa,ADOUR,Paris
28,rue,VERTUS,Paris
3,passage,FOURS-A-CHAUX,Paris
74,boulevard,SAINT-GERMAIN,Paris
83,rue,CHATEAU DES RENTIERS,Paris
11,rue,PAUL-LOUIS COURRIER,Paris
29,rue,FAUBOURG SAINT-MARTIN,Paris
78,rue,PELLEPORT,Paris
50,rue,ARCHIVES,Paris
19,rue,ROYALE,Paris
1,rue,BALKANS,Paris
52,cité,FLEURS,Paris
2,rue,F FRANCS-BOURGEOIS,Paris
17,rue,ROCROY,Paris
7,rue,TROUSSEAU,Paris
4,rue,GAMBEY,Paris
48,rue,FOLIE-MÉRICOURT,Paris
158,boulevard,HAUSSMANN,Paris
20,boulevard,CHARONNE,Paris
28,rue,SAINTE-CROIX de LA BRETONNERIE,Paris
109,rue,FAUBOURG DU TEMPLE,Paris
151,boulevard,HAUSSMANN,Paris
194,avenue,VICTOR-HUGO,Paris
3,passage,BONNE GRAINE,Paris
16,rue,CENSIER,Paris
4,rue,VAN LOO,Paris
143,rue,OUEST,Paris
22,rue,TERRAGE,Paris
64,rue,SAINT-DOMINIQUE,Paris
25,rue,CLAUDE VELLEFAUX,Paris
72,rue,BLANCHE,Paris
71,rue,PRAIRIES,Paris
19,passage,EPARGNE,Paris
48,rue,SIMPLON,Paris
8,rue,AUBRY-LE-BOUCHER,Paris
8,rue,HALLES,Paris
55,rue,MARCADET,Paris
6,rue,DAMIETTE,Paris
20,rue,SAINT-MARTIN,Paris
39,rue,ACACIAS,Paris
29,boulevard,ARAGO,Paris
5,villa,MOZART,Paris
10,rue,QUATRE-VENTS,Paris
194,rue,PYRÉNÉES,Paris
12,rue,VITAL,Paris
19,boulevard,EDGAR QUINET,Paris
66,rue,RAMBUTEAU,Paris
8,rue,TERRAGE,Paris
37,rue,GERGOVIE,Paris
2,rue,FRANÇOIS DE NEUFCHATEAU,Paris
7,rue,JEUNEURS,Paris
214,rue,CROIX-NIVERT,Paris
22,avenue,RÉPUBLIQUE,Paris
99,rue,DUHESME,Paris
160,avenue,MALAKOFF,Paris
66,rue,UNIVERSITÉ,Paris
3,boulevard,MONTPARNASSE,Paris
3,villa,SOUCHIER,Paris
59,rue,LIANCOURT,Paris
14,rue,JULIE,Paris
2,rue,BOURSAULT,Paris
3,passage,MADELEINE,Paris
7,rue,CHATEAU D'EAU,Paris
65,boulevard,CHARONNE,Paris
75,rue,WATTIGNIES,Paris
9,rue,DESCOMBES,Paris
28,rue,PALI-KAO,Paris
21,rue,FABRE d'ÉGLANTINE,Paris
6,rue,POT DE FER,Paris
95,rue,CHAPELLE,Paris
26,passage,DHIER,Paris
2,rue,MARSEILLE,Paris
50,rue,GAUTHEY,Paris
6,passage,DEUX-SŒURS,Paris
3,rue,HÉLIOPOLIS,Paris
23,rue,SAINT-BLAISE,Paris
11,rue,FAUCONNIER,Paris
21,rue,MAYET,Paris
1,villa,COLLET,Paris
25,rue,LINNÉ,Paris
6,rue,QUATRE-VENTS,Paris
1,rue,MAGENDIE,Paris
5,rue,OBERKAMPF,Paris
11,rue,BOULARD,Paris
22,rue,AUGUSTE-VACQUERIE,Paris
31,rue,THOLOZÉ,Paris
218,rue,FAUBOURG SAINT-MARTIN,Paris
75,rue,SAINT-FARGEAU,Paris
6,passage,BEAULIEU,Paris
15,rue,ALLERAY,Paris
4,rue,BIZET,Paris
16,rue,SEINE,Paris
124,rue,FAUBOURG SAINT-DENIS,Paris
49,rue,MYRHA,Paris
6,cité,BASTION,Paris
11,rue,SÈVRES,Paris
106,rue,MONTMARTRE,Paris
87,rue,LEGENDRE,Paris
159,rue,CHARENTON,Paris
8,rue,BOIS DE BOULOGNE,Paris
117,boulevard,ITALIE,Paris
21,rue,PICPUS,Paris
14,rue,CAUMARTIN,Paris
30,rue,RIGOLES,Paris
5,rue,BOULE-ROUGE,Paris
16,cité,GRISET,Paris
11,rue,CROIX-St-SIMON,Paris
47,rue,JULIEN LACROIX,Paris
23,rue,FABRE d'ÉGLANTINE,Paris
46,rue,BOURET,Paris
7,rue,BLEUE,Paris
2,rue,FLORIAN,Paris
18,rue,CAPUCINES,Paris
196,rue,CHATEAU DES RENTIERS,Paris
20,rue,SAINT-FERDINAND,Paris
27,rue,GRANDS-CHAMPS,Paris
11,rue,DUPUYTREN,Paris
12,impasse,FESSART,Paris
8,rue,DECRÈS,Paris
12,rue,GEOFFROY-ST-HILAIRE,Paris
33,avenue,IVRY,Paris
93,rue,PHILIPPE DE GIRARD,Paris
6,rue,CHATEAUDUN,Paris
19,rue,BAC,Paris
15,rue,VALOIS,Paris
23,rue,AUMALE,Paris
9,rue,BLAINVILLE,Paris
53,boulevard,MAGENTA,Paris
7,rue,BRÈCHE-AUX-LOUPS,Paris
24,rue,BONAPARTE,Paris
8,rue,ABBÉ DE L'ÉPÉE,Paris
36,rue,TRAVERSIÈRE,Paris
18,rue,PANOYAUX,Paris
2,rue,MARTYRS,Paris
147,rue,SAINT-HONORÉ,Paris
39,passage,THERMOPYLES,Paris
51,rue,BASFROI,Paris
58,rue,DOUAI,Paris
2,rue,LIBAN,Paris
18,passage,CHARLES DALLERY,Paris
148,rue,LECOURBE,Paris
93,rue,CHATEAU,Paris
5,impasse,CANART,Paris
78,rue,TURBIGO,Paris
177,rue,SAINT-MAUR,Paris
4,passage,PIÉMONTÉSI,Paris
1,avenue,GRANDE-ARMÉE,Paris
25,rue,DAMESME,Paris
1,boulevard,DENAIN,Paris
2,rue,GAVARNI,Paris
34,rue,BASSANO,Paris
49,boulevard,ROCHECHOUART,Paris
48,rue,DAREAU,Paris
1,rue,LOUIS DAVID,Paris
18,rue,RAMUS,Paris
134,rue,LONGCHAMP,Paris
4,rue,THOREL,Paris
84,rue,FOLIE-REGNAULT,Paris
15,rue,BARRES,Paris
24,rue,GAY-LUSSAC,Paris
31,rue,PÉPINIÈRE,Paris
13,rue,AGUESSEAU,Paris
13,rue,MONTORGUEIL,Paris
10,rue,THORIGNY,Paris
24,rue,GRENELLE,Paris
25,rue,DRAGON,Paris
49,rue,CHARLOT,Paris
12,rue,ÉBLÉ,Paris
8,rue,CHAISE,Paris
27,rue,VIEILLE DU TEMPLE,Paris
11,rue,SARETTE,Paris
80,rue,PIXÉRÉCOURT,Paris
16,rue,GODOT DE MAUROY,Paris
35,rue,DAUPHINE,Paris
134,rue,LEGENDRE,Paris
36,rue,BOYER,Paris
9,boulevard,SOULT,Paris
211,rue,BELLEVILLE,Paris
29,boulevard,MAGENTA,Paris
20,rue,TILSITT,Paris
19,avenue,MESSINE,Paris
18,rue,LE VERRIER,Paris
17,rue,LE VERRIER,Paris
27,rue,HAMELIN,Paris
83,rue,SAINT-DOMINIQUE,Paris
11,passage,CHOISEUL,Paris
5,rue,CAVÉ,Paris
10,rue,VAVIN,Paris
7,rue,SAINT-LAURENT,Paris
91,rue,SECRÉTAN,Paris
240,rue,FAUBOURG ST-HONORÉ,Paris
37,rue,BOISSIÈRE,Paris
83,rue,RUISSEAU,Paris
17,avenue,VICTOR-HUGO,Paris
10,rue,THÉNARD,Paris
16,rue,MONSIEUR LE PRINCE,Paris
4,passage,PROCESSION,Paris
17,rue,VINTIMILLE,Paris
11,rue,CARDINAL-LEMOINE,Paris
12,rue,DUPETIT-THOUARS,Paris
9,rue,N.-D. DES VICTOIRES,Paris
21,quai,SEINE,Paris
15,rue,MONCEAU,Paris
18,rue,ABREUVOIR,Paris
9,impasse,REILLE,Paris
104,rue,AMANDIERS,Paris
110,rue,RICHELIEU,Paris
202,rue,LEGENDRE,Paris
3,boulevard,MACDONALD,Paris
1,rue,FIGUIER,Paris
11,rue,JUSTICE,Paris
136,rue,FLANDRE,Paris
70,quai,RAPÉE,Paris
21,rue,GALILÉE,Paris
40,cité,FLEURS,Paris
35,rue,RÉAUMUR,Paris
102,rue,RICHELIEU,Paris
21,rue,SAINT-BLAISE,Paris
6,rue,SIBUET,Paris
27,rue,TERRES-AU-CURÉ,Paris
20,rue,CHINE,Paris
34,rue,SERVAN,Paris
32,rue,ORILLON,Paris
3,rue,ERLANGER,Paris
21,rue,CHAPPE,Paris
25,rue,DAVY,Paris
15,place,SAINT-PIERRE,Paris
98,rue,TEMPLE,Paris
8,rue,BONAPARTE,Paris
10,rue,CASTIGLIONE,Paris
9,cité,BLUETS,Paris
7,rue,ALLERAY,Paris
10,rue,CURE,Paris
82,avenue,VILLIERS,Paris
42,quai,MARNE,Paris
22,avenue,IVRY,Paris
48,rue,ABBESSES,Paris
39,rue,LILLE,Paris
90,rue,FAUBOURG SAINT-ANTOINE,Paris
59,rue,DESRENAUDES,Paris
129,rue,SAUSSURE,Paris
6,avenue,GOBELINS,Paris
41,rue,DESSOUS DES BERGES,Paris
56,rue,ALBERT,Paris
110,rue,AVRON,Paris
14,rue,BRILLAT-SAVARIN,Paris
22,rue,SAINT-MARC,Paris
11,rue,RICHOMME,Paris
319,rue,CHARENTON,Paris
50,rue,EMÉRIAU,Paris
3,rue,ABOUKIR,Paris
50,avenue,VICTOR-HUGO,Paris
53,rue,MEAUX,Paris
3,villa,PROGRÈS,Paris
23,rue,JUGE,Paris
10,passage,MURAT,Paris
8,rue,CORDELIÈRES,Paris
10,villa,PROGRÈS,Paris
62,rue,BEAUBOURG,Paris
36,rue,DAUPHINE,Paris
16,rue,CINQ-DIAMANTS,Paris
6,rue,COURCELLES,Paris
163,boulevard,VILLETTE,Paris
1,avenue,MONTSOURIS,Paris
12,rue,TLEMCEN,Paris
41,boulevard,SÉBASTOPOL,Paris
11,avenue,SÉGUR,Paris
2,rue,COLLÉGIALE,Paris
5,rue,LAVANDIÈRES-Ste-OPPORTUNE,Paris
25,rue,LHOMOND,Paris
112,rue,MEAUX,Paris
62,rue,TOUR,Paris
12,rue,TOURNEFORT,Paris
81,rue,SAINT-DOMINIQUE,Paris
79,boulevard,MONTMORENCY,Paris
42,rue,SURMELIN,Paris
93,rue,MOINES,Paris
94,rue,ARCHIVES,Paris
18,boulevard,DAVOUT,Paris
2,rue,RUDE,Paris
84,rue,FAUBOURG SAINT-MARTIN,Paris
72,rue,RODIER,Paris
62,rue,DOUDEAUVILLE,Paris
8,passage,POSTES,Paris
1,rue,REGNARD,Paris
45,rue,GANNERON,Paris
113,rue,MÉNILMONTANT,Paris
116,rue,BOLIVAR,Paris
110,rue,GLACIÈRE,Paris
16,rue,TURBIGO,Paris
54,rue,LEMERCIER,Paris
9,rue,GAUTHEY,Paris
62,rue,LÉVIS,Paris
8,rue,EULER,Paris
15,passage,BRIE,Paris
10,rue,SÉNÉGAL,Paris
42,rue,TURENNE,Paris
57,rue,ANJOU,Paris
7,boulevard,SAINT-MARTIN,Paris
54,rue,BORRÉGO,Paris
8,rue,CERISAIE,Paris
36,boulevard,SAINT-JACQUES,Paris
14,rue,PRÉ-AUX-CLERS,Paris
92,rue,ORTEAUX,Paris
106,rue,DAMRÉMONT,Paris
3,passage,POISSONNIERS,Paris
7,rue,PÉTRAROUE,Paris
39,rue,FONDARY,Paris
27,place,DAUPHINE,Paris
9,rue,GRAMMONT,Paris
48,rue,PLANCHAT,Paris
3,rue,LESDIGUIÈRES,Paris
43,rue,CHERCHE-MIDI,Paris
142,avenue,CLICHY,Paris
12,rue,DUPERRÉ,Paris
150,avenue,ITALIE,Paris
6,rue,DURANTIN,Paris
4,avenue,MAC-MAHON,Paris
49,boulevard,SAINT-MARTIN,Paris
297,rue,SAINT-JACQUES,Paris
28,rue,AMPÈRE,Paris
8,impasse,ÉGLISE,Paris
17,rue,LETELLIER,Paris
201,rue,BERCY,Paris
44,rue,BAGNOLET,Paris
241,rue,BELLEVILLE,Paris
2,rue,PYRAMIDES,Paris
50,rue,CORTAMBERT,Paris
17,rue,BÉRANGER,Paris
1,rue,LEVERT,Paris
8,rue,SAINT-FIACRE,Paris
53,rue,PRAIRIES,Paris
21,rue,CAMBACÉRÈS,Paris
24,rue,CADET,Paris
11,boulevard,SERURIER,Paris
44,rue,MATHIS,Paris
5,rue,FOREST,Paris
39,rue,ROCHECHOUART,Paris
206,rue,TOLBIAC,Paris
5,impasse,ÉLISABETH,Paris
55,rue,MOINES,Paris
129,rue,THÉATRE,Paris
16,rue,TROIS FRÈRES,Paris
13,cité,MOSKOWA,Paris
25,rue,CHAMP de MARS,Paris
6,rue,BELLEVILLE,Paris
21,rue,LE REGRATTIER,Paris
5,passage,SAINT-BERNARD,Paris
189,rue,CROIX-NIVERT,Paris
15,rue,PLATRE,Paris
265,rue,PYRÉNÉES,Paris
13,boulevard,CLICHY,Paris
13,rue,MEYNADIER,Paris
55,rue,PANOYAUX,Paris
18,rue,LOUIS BRAILLE,Paris
7,rue,PASTOURELLE,Paris
42,rue,GAY-LUSSAC,Paris
15,rue,CHABANAIS,Paris
52,rue,GÉRARD,Paris
15,rue,CROIX-NIVERT,Paris
5,boulevard,DIDEROT,Paris
38,rue,CHAUFOURNIERS,Paris
10,rue,MUSSET,Paris
113,rue,MARCADET,Paris
32,rue,JACOB,Paris
222,rue,PYRÉNÉES,Paris
28,rue,VANEAU,Paris
210,rue,CHAMPIONNET,Paris
78,rue,DUTOT,Paris
74,rue,CURIAL,Paris
20,rue,BAUDELIQUE,Paris
42,avenue,PARMENTIER,Paris
85,rue,CAMBRONNE,Paris
2,rue,GUSTAVE NADAUD,Paris
4,rue,TAILLANDIERS,Paris
11,rue,BASTILLE,Paris
20,rue,GRANDS-AUGUSTINS,Paris
32,rue,CASCADES,Paris
133,rue,SAINT-DOMINIQUE,Paris
33,rue,BRANCION,Paris
4,avenue,TRONE,Paris
127,rue,VERCINGÉTORIX,Paris
30,rue,DENFERT-ROCHEREAU,Paris
18,rue,DUHESME,Paris
174,rue,CHARONNE,Paris
1,cité,MARTIGNAC,Paris
6,rue,SAINTONGE,Paris
38,rue,SERVAN,Paris
1,rue,BRETONNEAU,Paris
34,rue,FOSSÉS-ST-BERNARD,Paris
2,rue,CHÉREAU,Paris
35,rue,SURÊNE,Paris
6,passage,SURMELIN,Paris
66,avenue,IVRY,Paris
24,rue,SAINT-BLAISE,Paris
36,rue,OURCQ,Paris
15,rue,TREILHARD,Paris
10,passage,FOURNEAUX,Paris
183,rue,GRENELLE,Paris
54,rue,MONTPARNASSE,Paris
113,rue,CHATEAU DES RENTIERS,Paris
9,rue,VILLE L'ÉVÊQUE,Paris
39,rue,RAYNOUARD,Paris
3,rue,AUGUSTE MIE,Paris
4,impasse,MARAIS,Paris
16,rue,ROI DE SICILE,Paris
19,rue,BERGER,Paris
3,cité,CARDINAL-LEMOINE,Paris
127,rue,TOCQUEVILLE,Paris
14,rue,SAINT-SÉBASTIEN,Paris
115,rue,VERCINGÉTORIX,Paris
1,rue,AUBER,Paris
20,rue,CELS,Paris
57,rue,RIGOLES,Paris
1,cité,MARCADET,Paris
97,rue,TOUR,Paris
18,rue,GEOFFROY-ST-HILAIRE,Paris
5,rue,CARON,Paris
20,passage,CHAMP-MARIE,Paris
14,ruelle,GANDON,Paris
61,rue,BOILEAU,Paris
11,rue,SAINT-BENOIT,Paris
4,avenue,TILLEULS,Paris
13,rue,COUR DES NOUES,Paris
20,rue,MIROMESNIL,Paris
28,rue,BERRI,Paris
220,rue,CRIMÉE,Paris
52,rue,SCHEFFER,Paris
17,rue,BELFORT,Paris
28,rue,BUISSON-St-LOUIS,Paris
49,rue,RANELAGH,Paris
92,rue,VERCINGÉTORIX,Paris
4,cour,SAINT-FRANÇOIS,Paris
50,cours,VINCENNES,Paris
184,rue,SAINT-MAUR,Paris
84,avenue,MAINE,Paris
83,rue,BROCA,Paris
46,avenue,TERNES,Paris
16,rue,ROULE,Paris
14,rue,MONTPENSIER,Paris
122,rue,MARCADET,Paris
13,rue,LOMBARDS,Paris
24,cité,DUREL,Paris
3,cité,GUÉNOT,Paris
27,rue,CHATEAUBRIAND,Paris
4,rue,TOUL,Paris
103,avenue,VILLIERS,Paris
12,rue,GASSENDI,Paris
182,rue,JAVEL,Paris
4,villa,DUPONT,Paris
10,rue,ALEMBERT,Paris
31,rue,BICHAT,Paris
21,rue,POUY,Paris
26,rue,CLAVEL,Paris
78,boulevard,GRENELLE,Paris
5,rue,PATAY,Paris
15,rue,BIENFAISANCE,Paris
5,rue,JOUFFROY,Paris
15,rue,RÉCOLETS,Paris
21,rue,CHAUSSÉE D'ANTIN,Paris
58,rue,RAMUS,Paris
16,rue,CACHEUX,Paris
13,rue,LAUZIN,Paris
30,rue,CHINE,Paris
5,rue,CHALIGNY,Paris
17,rue,DARCET,Paris
144,boulevard,MAGENTA,Paris
37,avenue,St-OUEN,Paris
151,rue,PELLEPORT,Paris
16,rue,CONSTANTINOPLE,Paris
9,rue,CLÉRY,Paris
40,rue,GAUTHEY,Paris
7,rue,CLICHY,Paris
10,rue,CLIGNANCOURT,Paris
21,rue,GANDON,Paris
45,rue,REUILLY,Paris
56,rue,LISBONNE,Paris
55,rue,SAINT-PAUL,Paris
5,rue,COPERNIC,Paris
126,rue,SAINT-DENIS,Paris
17,rue,ORTEAUX,Paris
71,avenue,VICTOR-HUGO,Paris
28,rue,MOUZAIA,Paris
77,rue,TURENNE,Paris
73,rue,LEMERCIER,Paris
2,rue,VAUCANSON,Paris
2,passage,GUÉNOT,Paris
19,quai,TOURNELLE,Paris
60,rue,RICHELIEU,Paris
169,rue,BELLEVILLE,Paris
48,boulevard,BATIGNOLLES,Paris
28,rue,MANIN,Paris
14,avenue,HOCHE,Paris
25,rue,PONTHIEU,Paris
16,rue,PETITES-ÉCURIES,Paris
36,rue,CLAUDE LORRAIN,Paris
51,boulevard,GOUVION-ST-CYR,Paris
9,rue,LÉON,Paris
58,rue,CINQ-DIAMANTS,Paris
21,rue,DUHESME,Paris
15,rue,PARTANTS,Paris
2,place,VINTIMILLE,Paris
121,rue,MANIN,Paris
6,rue,BUDÉ,Paris
67,rue,CROULEBARBE,Paris
2,rue,BERNE,Paris
112,rue,DIDOT,Paris
14,rue,CENDRIERS,Paris
26,rue,VANEAU,Paris
22,rue,VIVIENNE,Paris
7,rue,SAMBRE-ET-MEUSE,Paris
24,avenue,EYLAU,Paris
33,rue,NANTES,Paris
12,rue,SEDAINE,Paris
58,avenue,MONTAIGNE,Paris
5,rue,QUATRE-FILS,Paris
32,rue,RONDEAUX,Paris
72,rue,SAINT-LAZARE,Paris
5,rue,CHATEAU-LANDON,Paris
4,cité,LEMERCIER,Paris
34,boulevard,GARIBALDI,Paris
128,rue,MONT-CENIS,Paris
8,rue,JACOB,Paris
13,rue,BOULANGERS,Paris
17,impasse,SOUHAITS,Paris
19,rue,BELZUNCE,Paris
188,rue,GRENELLE,Paris
10,cité,ANTIN,Paris
5,rue,MESNIL,Paris
131,rue,JAVEL,Paris
19,rue,FAIDHERBE,Paris
8,place,CLICHY,Paris
5,rue,VAVIN,Paris
58,rue,VAUGIRARD,Paris
72,rue,LILLE,Paris
11,rue,BERVIC,Paris
40,rue,LONDRES,Paris
40,rue,CROIX DES PETITS-CHAMPS,Paris
3,rue,ANTHONY,Paris
13,rue,PAUL LELONG,Paris
75,rue,CLICHY,Paris
39,rue,VERNIQUET,Paris
58,boulevard,SAINT-GERMAIN,Paris
5,rue,NEWTON,Paris
13,rue,VIEUX-COLOMBIER,Paris
39,rue,TOUL,Paris
149,rue,BELLEVILLE,Paris
73,rue,TURBIGO,Paris
45,rue,FOLIE-MÉRICOURT,Paris
16,rue,VAUOUELIN,Paris
19,rue,MOULIN DES PRÉS,Paris
6,rue,PAUL-LOUIS COURRIER,Paris
5,rue,MORNAY,Paris
1,rue,BUGEAUD,Paris
69,avenue,SÉGUR,Paris
9,rue,CHATEAUDUN,Paris
8,rue,ECURIES D'ARTOIS,Paris
24,rue,RÉAUMUR,Paris
42,rue,ARTISTES,Paris
25,rue,MONTHOLON,Paris
16,rue,ARCADE,Paris
37,rue,MONTMORENCY,Paris
44,rue,CROZATIER,Paris
3,passage,HAUTES-FORMES,Paris
49,rue,RAMBUTEAU,Paris
25,rue,SAINT-QUENTIN,Paris
241,avenue,DAUMESNIL,Paris
4,rue,SAVOIE,Paris
38,boulevard,CLICHY,Paris
135,rue,BELLEVILLE,Paris
19,rue,BARRAULT,Paris
27,rue,FERRONNERIE,Paris
4,place,VALOIS,Paris
1,avenue,SÉGUR,Paris
22,rue,CHAPELLE,Paris
5,cité,ISLY,Paris
64,avenue,IVRY,Paris
3,rue,JACQUES KABLÉ,Paris
90,rue,MICHEL BIZOT,Paris
43,rue,CLAUDE DECAEN,Paris
136,avenue,St-OUEN,Paris
6,rue,RÉCOLETS,Paris
214,rue,SAINT-MARTIN,Paris
27,rue,JOUVENET,Paris
241,rue,PYRÉNÉES,Paris
97,avenue,ITALIE,Paris
31,rue,PROCESSION,Paris
4,rue,DUPUIS,Paris
177,rue,LEGENDRE,Paris
17,rue,CAULAINCOURT,Paris
35,rue,LAURENCE SAVART,Paris
110,rue,BOLIVAR,Paris
12,rue,GOBERT,Paris
7,rue,HARPE,Paris
184,rue,SAINT-DENIS,Paris
28,rue,ARCHIVES,Paris
27,rue,BRANCION,Paris
21,rue,PONCELET,Paris
4,place,GARE,Paris
86,rue,ENTREPRENEURS,Paris
116,rue,RENNES,Paris
6,rue,GUISARDE,Paris
23,rue,SÈVRES,Paris
70,rue,CHARENTON,Paris
26,rue,RUBENS,Paris
5,passage,LATHUILE,Paris
67,rue,DAGUERRE,Paris
24,rue,OLIVIER DE SERRES,Paris
24,rue,ÉCHIQUIER,Paris
19,rue,MONT DORE,Paris
6,rue,ARRIVÉE,Paris
34,rue,SAINT-FERDINAND,Paris
61,boulevard,MONTPARNASSE,Paris
5,rue,ANGÉLIQUE COMPOINT,Paris
74,rue,PHILIPPE DE GIRARD,Paris
13,rue et place,BRÉDA,Paris
13,rue,VIALA PROLONGÉE,Paris
86,avenue,CHOISY,Paris
24,rue,HAMELIN,Paris
3,boulevard,MONTMARTRE,Paris
205,rue,ALÉSIA,Paris
55,boulevard,SERURIER,Paris
12,impasse,CANART,Paris
17,rue,DESRENAUDES,Paris
28,rue,ANJOU,Paris
35,rue,ALÉSIA,Paris
2,rue,MOULIN DE LA VIERGE,Paris
4,boulevard,SAINT-MARCEL,Paris
4,rue,VIEUX-COLOMBIER,Paris
14,rue,DECRÈS,Paris
239,rue,SAINT-HONORÉ,Paris
35,rue,MARCADET,Paris
89,boulevard,SAINT-MICHEL,Paris
17,rue,LA MICHODIÈRE,Paris
9,rue,OUDINOT,Paris
67,rue,BOILEAU,Paris
60,rue,VERNEUIL,Paris
5,rue,TROIS PORTES,Paris
13,rue,NICOLET,Paris
19,avenue,IÉNA,Paris
23,rue,DEPARTEMENT,Paris
23,avenue,OBSERVATOIRE,Paris
17,rue et place,REUNION,Paris
1,passage,MONTBRUN,Paris
18,rue,GÉNÉRAL FOY,Paris
16,rue,DECAMPS,Paris
82,rue,AMELOT,Paris
20,rue,DARCET,Paris
23,rue,BERGERS,Paris
4,rue,MESNIL,Paris
241,rue,FAUBOURG SAINT-ANTOINE,Paris
8,rue,AUGUSTE-VACQUERIE,Paris
2,impasse,SAINTE-FÉLICITÉ,Paris
30,rue,CHALON,Paris
3,rue,ABBÉ DE L'ÉPÉE,Paris
113,rue,JAVEL,Paris
29,rue,PETITS HOTELS,Paris
1,boulevard,MONTMORENCY,Paris
26,rue,RONDEAUX,Paris
216,rue,SAINT-JACQUES,Paris
18,avenue,MAC-MAHON,Paris
31,rue,TERRE-NEUVE,Paris
33,rue,VIVIENNE,Paris
11,cité,BLUETS,Paris
15,rue,SAUSSURE,Paris
6,impasse,NABOULET,Paris
18,rue,PERDONNET,Paris
6,rue,DORIAN,Paris
14,rue,PRINCESSE,Paris
35,rue,DESCARTES,Paris
55,avenue,GOBELINS,Paris
24,rue,BERZÉLIUS,Paris
6,rue,PATURLE,Paris
13,passage,IVRY,Paris
8,rue,PARME,Paris
62,boulevard,CHARONNE,Paris
20,rue,BERZÉLIUS,Paris
52,avenue,KLÉBER,Paris
9,boulevard,MAGENTA,Paris
39,rue,LABORDE,Paris
12,rue,PICPUS,Paris
12,rue,COURAT,Paris
1,impasse,TALUS,Paris
3,cité,GRISET,Paris
44,boulevard,MÉNILMONTANT,Paris
62,rue,POTEAU,Paris
73,rue,BAUDRICOURT,Paris
9,rue,HAUTEFEUILLE,Paris
48,rue,BICHAT,Paris
22,rue,BARRES,Paris
48,rue,SÉVIGNÉ,Paris
11,rue,FOIN,Paris
16,rue,HAUTEFEUILLE,Paris
4,rue,LÉCUYER,Paris
2,rue,VINTIMILLE,Paris
32,rue,SAMBRE-ET-MEUSE,Paris
227,boulevard,SAINT-GERMAIN,Paris
5,boulevard,SAINT-MARTIN,Paris
101,rue,SANTÉ,Paris
2,rue,ROY,Paris
5,rue,LILLE,Paris
107,rue,ORTEAUX,Paris
251,rue,BERCY,Paris
82,rue,PASSY,Paris
12,rue,PÉRIGNON,Paris
54,rue,MÉNILMONTANT,Paris
139,rue,DIDOT,Paris
25,rue,ESTRAPADE,Paris
131,rue,LONGCHAMP,Paris
29,rue,FONTAINE-AU-ROI,Paris
42,rue,BAC,Paris
38,rue,LIANCOURT,Paris
351,rue,BELLEVILLE,Paris
14,rue,VITAL,Paris
28,rue,BOISSIÈRE,Paris
60,boulevard,DIDEROT,Paris
4,cité,FÉNELON,Paris
4,rue,CAPUCINES,Paris
55,rue,SAINT-LAZARE,Paris
64,cours,VINCENNES,Paris
159,avenue,MALAKOFF,Paris
2,rue,GREFFULHE,Paris
31,rue,CLER,Paris
4,rue,DAUTANCOURT,Paris
12,avenue,LOWENDALL,Paris
200,rue,LECOURBE,Paris
4,rue,ORIENT,Paris
65,rue,OURCQ,Paris
9,rue,CROZATIER,Paris
4,passage,FONDERIE,Paris
3,passage,DELESSERT,Paris
104,rue,FLANDRE,Paris
2,cours,VINCENNES,Paris
45,rue,BERGERS,Paris
75,rue,AMPÈRE,Paris
11,rue,GEOFFROY-L'ASNIER,Paris
106,rue,OURCQ,Paris
178,rue,FAUBOURG SAINT-DENIS,Paris
3,place,VOSGES,Paris
42,rue,ALPHONSE,Paris
10,rue,JEAN COTTIN,Paris
81,boulevard,SOULT,Paris
174,avenue,CHOISY,Paris
5,rue,GUILLOU,Paris
5,rue,DUMONT D'URVILLE,Paris
51,avenue,MONTAIGNE,Paris
6,rue,CHAPELLE,Paris
160,boulevard,CHARONNE,Paris
29,passage,LIGNER,Paris
9,rue,RHIN,Paris
10,rue,VERTBOIS,Paris
44,rue,BROCA,Paris
17,boulevard,SOULT,Paris
